Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
W_F21C,2003,Single year,3005,2897.558929,3112.441071,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2004,Single year,2909,2803.289056,3014.710944,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2005,Single year,2918,2812.125655,3023.874345,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2006,Single year,3023,2915.237622,3130.762378,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2007,Single year,2975,2868.096586,3081.903414,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2008,Single year,3117,3007.575016,3226.424984,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2009,Single year,3333,3219.847085,3446.152915,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2010,Single year,3535,3418.468644,3651.531356,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2011,Single year,3595,3477.483854,3712.516146,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2012,Single year,3678,3559.135011,3796.864989,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2013,Single year,3764,3643.753374,3884.246626,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F21C,2014,Single year,4073,3947.914982,4198.085018,Injuries,Number,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2000,Single year,1402.783152,1350.925973,1454.640331,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2001,Single year,1387.002028,1336.373664,1437.630392,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2002,Single year,1362.623119,1313.146603,1412.099634,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2003,Single year,1371.081809,1322.060012,1420.103605,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2004,Single year,1296.362019,1249.250001,1343.474036,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2005,Single year,1258.407538,1212.742844,1304.072232,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2006,Single year,1258.076966,1213.213605,1302.940328,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2007,Single year,1200.795083,1157.609227,1243.980939,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2008,Single year,1225.116859,1182.039911,1268.193807,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2009,Single year,1279.361888,1235.81191,1322.911867,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2010,Single year,1313.722003,1270.247562,1357.196445,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2011,Single year,1307.92857,1264.952803,1350.904338,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2012,Single year,1307.602059,1265.106819,1350.0973,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2013,Single year,1306.66235,1264.67313,1348.65157,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_F22C,2014,Single year,1375.763134,1333.233276,1418.292993,"Per 100,000 people",Age-standardised rate,Falls,Validated,Whole pop,75+ years,Serious
W_W01,2002,Single year,352,315.2278162,388.7721838,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2003,Single year,404,364.6052115,443.3947885,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2004,Single year,359,321.8639836,396.1360164,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2005,Single year,361,323.7606843,398.2393157,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2006,Single year,391,352.2442211,429.7557789,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2007,Single year,411,371.2653857,450.7346143,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2008,Single year,408,368.4106681,447.5893319,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2009,Single year,376,337.9948883,414.0051117,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2010,Single year,387,348.44297,425.55703,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2011,Single year,407,367.4592142,446.5407858,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2012,Single year,413,373.1688251,452.8311749,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2013,Single year,424,383.6418715,464.3581285,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2014,Single year,397,357.9479943,436.0520057,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2015,Single year,349,312.3848511,385.6151489,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2016,Single year,346,309.5425625,382.4574375,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2002,Single year,21.08287572,18.87922327,23.28652817,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2003,Single year,23.40807695,21.12551199,25.6906419,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2004,Single year,19.84680207,17.79234149,21.90126264,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2005,Single year,19.14370722,17.16519747,21.12221697,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2006,Single year,20.19528156,18.18574639,22.20481672,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2007,Single year,20.81531413,18.78905779,22.84157047,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2008,Single year,20.45481088,18.447024,22.46259775,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2009,Single year,18.9010458,16.95559198,20.84649961,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2010,Single year,18.58314203,16.67972259,20.48656148,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2011,Single year,19.98347162,17.97954657,21.98739667,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2012,Single year,20.1359182,18.11502439,22.15681201,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2013,Single year,19.22054529,17.29973643,21.14135415,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2014,Single year,17.83866913,15.99921143,19.67812684,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2015,Single year,14.99664037,13.34471357,16.64856717,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2016,Single year,14.27844695,12.69482982,15.86206408,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W21,2002,Single year,448,406.5153817,489.4846183,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2003,Single year,496,452.3495295,539.6504705,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2004,Single year,438,396.9809927,479.0190073,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2005,Single year,438,396.9809927,479.0190073,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2006,Single year,466,423.6901925,508.3098075,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2007,Single year,469,426.5542206,511.4457794,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2008,Single year,476,433.2386343,518.7613657,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2009,Single year,447,405.5617074,488.4382926,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2010,Single year,480,437.0593406,522.9406594,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2011,Single year,526,481.0488338,570.9511662,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2012,Single year,465,422.7356137,507.2643863,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2013,Single year,477,434.1937404,519.8062596,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2014,Single year,448,406.5153817,489.4846183,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2015,Single year,397,357.9479943,436.0520057,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2016,Single year,401,361.7517518,440.2482482,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W22,2002,Single year,26.89805548,24.40579982,29.39031114,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2003,Single year,28.73862912,26.20948662,31.26777163,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2004,Single year,24.15618131,21.89213668,26.42022594,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2005,Single year,23.24697156,21.06591763,25.42802548,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2006,Single year,24.04914073,21.85704366,26.2412378,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2007,Single year,23.68797623,21.52852198,25.84743049,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2008,Single year,23.79535177,21.63224124,25.9584623,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2009,Single year,22.49060154,20.36875899,24.61244409,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2010,Single year,23.29858672,21.15617459,25.44099885,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2011,Single year,25.68696973,23.42052412,27.95341534,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2012,Single year,22.6817892,20.53766617,24.82591224,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2013,Single year,21.79226056,19.73748359,23.84703753,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2014,Single year,19.96905406,18.03018428,21.90792383,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2015,Single year,16.92845258,15.1748974,18.68200776,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2016,Single year,16.35947517,14.66514084,18.05380951,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
M_I11,2000,Single year,299,265.1090545,332.8909455,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2001,Single year,281,248.1450167,313.8549833,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2002,Single year,316,281.1589181,350.8410819,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2003,Single year,349,312.3848511,385.6151489,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2004,Single year,353,316.17562,389.82438,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2005,Single year,334,298.1803511,369.8196489,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2006,Single year,361,323.7606843,398.2393157,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2007,Single year,349,312.3848511,385.6151489,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2008,Single year,324,288.7206483,359.2793517,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2009,Single year,345,308.5952847,381.4047153,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2010,Single year,361,323.7606843,398.2393157,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2011,Single year,307,272.6586567,341.3413433,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2012,Single year,334,298.1803511,369.8196489,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2013,Single year,291,257.565519,324.434481,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2014,Single year,297,263.2225923,330.7774077,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I12,2000,Single year,52.21988084,46.28270821,58.15705347,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2001,Single year,48.10462993,42.47010948,53.73915039,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2002,Single year,53.3046408,47.42515872,59.18412287,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2003,Single year,57.87728027,51.80511627,63.94944426,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2004,Single year,57.61779637,51.60592331,63.62966944,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2005,Single year,53.8042741,48.02970817,59.57884003,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2006,Single year,57.04645254,51.15101086,62.94189422,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2007,Single year,54.52337051,48.7855145,60.26122651,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2008,Single year,49.39563051,43.99370604,54.79755498,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2009,Single year,51.8455825,46.3390452,57.35211979,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2010,Single year,52.37983199,46.93048387,57.82918011,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2011,Single year,44.79882214,39.73526052,49.86238377,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2012,Single year,48.1824825,42.94689854,53.41806646,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2013,Single year,41.41868922,36.57962915,46.2577493,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2014,Single year,41.77333156,36.9298341,46.61682902,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_M11,2000,Single year,108,87.63145679,128.3685432,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2001,Single year,93,74.09879183,111.9012082,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2002,Single year,97,77.69659342,116.3034066,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2003,Single year,124,102.1747647,145.8252353,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2004,Single year,113,92.16529706,133.8347029,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2005,Single year,119,97.61931714,140.3806829,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2006,Single year,117,95.79974807,138.2002519,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2007,Single year,122,100.3514902,143.6485098,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2008,Single year,106,85.82093573,126.1790643,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2009,Single year,110,89.44372431,130.5562757,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2010,Single year,116,94.89054185,137.1094581,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2011,Single year,65,49.19826518,80.80173482,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2012,Single year,83,65.1438783,100.8561217,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2013,Single year,58,43.073359,72.926641,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2014,Single year,63,47.44326815,78.55673185,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2000,Single year,19.05658813,15.45197469,22.66120157,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
